date,text,NumberLikes,NumberComments,NumberViews
2020-12-08,"Does a bowl of Durian Fish Curry sound like a culinary nightmare or the perfect match to you? Well, before you answer, join Jing Lun as he brings you to Daerah Temerloh, Pahang, Malaysia - home to the Patin Tempoyak, in this episode of Hole in the Wall (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/33QMDdq,",311,0,0
2020-12-08,"It’s National Brownie Day! And we’re celebrating it by giving these ooey-gooey, chocolatey squares of fudgy goodness the Asian twist that’s bound to satisfy your sweet tooth (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39RgdDm,",366,7,0
2020-12-07,"It’s been one tough year, but the holidays are finally here! Time to treat yourself because you deserve it. And if you’re in Jakarta, Indonesia - here’s a list of scrumptious festive goodies you can tuck into (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39P6BJ1,",314,2,0
2020-12-07,"Savoury duck glazed in a blend of sweet, garlicky gula melaka coat, this Peppery Yam Braised Duck Breast brings you the best of both worlds - and it's truly a special treat to grace your dinner table (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3orKNra,",317,0,0
2020-12-06,"You don’t have to kiss desserts goodbye when you’re going keto! This Keto Raspberry Chocolate Bread Pudding is proof of that. Serve up this cinnamony dessert for Christmas for the ultimate keto comfort (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3mA8KvT,",298,4,0
2020-12-06,"Does Beef & Broccoli Stir Fry sound like an incredibly simple dish? That’s because it is! Despite that, this humble fare has rightfully earned its place in almost every Chinese restaurant - and we’re here to show you how to make it (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39B5sVA,",892,0,0
2020-12-05,"Here’s a dish that’s a common sight in most Chinese dim sum restaurants - Steamed Pork Ribs. Savour these garlicky spare ribs that are marinated in soy sauce, sesame oil, and bean paste on their own or with rice. P.S. Don’t tell your friends if you’re planning to make this dish - you won’t have much left for yourself (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2JNUAsl,",508,3,0
2020-12-05,"If you’re reading this, you’re cordially invited to join all of us at the Asian Food Network Super Community! Come on aboard our family of Asian-food lovers that’ll share recipes, recommendations, and even the occasional contest (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39FmyS5,",259,1,0
2020-12-04,"These bundles of Stuffed Grape Leaves and Zucchini may look like an unassuming dish of greens, but try one, and you’ll be in a world of surprises. Serve these concentrated flavour bombs with a side of yoghurt to dip for the best effect (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39FJh0h,",317,0,0
2020-12-04,"If you’re the type who thinks of the chocolate chip-filled snacks when your browser tells you it uses cookies, this day is perfect for you! Commemorate National Cookie Day with these delectable morsels (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39TcKnV,",475,3,0
2020-12-03,"What’s sweeter than a side of fries to go with your burgers? Sweet Potato Fries, that’s what! This savoury snack is perfect as a quick afternoon munchie as it makes use of ingredients you already have at home, like salt and pepper. Trust us - these are some fries that’ll light up your eyes (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3oitXeh,",249,0,0
2020-12-03,"This Mango Tapioca Pudding features everyone’s favourite bubble tea ingredient - tapioca pearls! Enjoy a spoonful of this refreshing yet bubbly quintessential Thai dessert hot or cold, and we guarantee you that it’ll soothe your senses (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3oiRprW,",253,0,0
2020-12-03,"We’ve all got that one go-to chicken recipe that we bust out when we want to impress. What’s yours? 

Join our AFN Super Community Group and submit your chicken recipes with a short write-up for the chance to be the next #SuperCommunityFoodieChamp.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2VrTCVA,",252,3,0
2020-12-02,"Love giving classic dishes an Asian twist as much as we do? You’ll enjoy @sarahhuangbenjamin’s One-Dish Gula Melaka Bread and Butter Pudding then! Incorporate kaya and gula melaka into this classic British dessert, and you’ll have yourself a perfect Christmas dish to share (link in bio)!
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/37o8BFB,",327,1,0
2020-12-02,"Bring out the full flavour of the sea bass with @ilisulaiman’s Steamed Fish with Lime and Chili Dressing. Complement the naturally sweet flesh of the fish with a drizzle of spicy and zesty dressing for a humble yet refreshing dish (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2VnOx0m,",466,1,0
2020-12-01,"You don’t need to crowd your kitchen counter with a handful of tools to create the perfect roast, and @sarahhuangbenjamin is here to prove it. Embellish your Christmas table with this succulent and oh-so-simple, One-Pan Roast Duck with Plums (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3o8uK1i,",342,1,0
2020-12-01,"Looking for a guilt-free yummy dessert? The Moghli is the silky smooth treat just for you! This Levantine rice-pudding is made to celebrate the birth of a newborn child, and it’s believed to nourish new mums and give them that extra boost to their health (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3oaRAp8,",231,0,0
2020-11-30,"@donaelenacuisineraclub's Olive Oil now comes in elegantly designed, expertly crafted and easy to hold bottles. Check out our link in bio to know more.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2JoTK5i,",328,0,0
2020-11-30,"With its zesty jalapeno and fiery cayenne pepper rounded off with the sweet sambal oelek, this tiny vegetarian bowl of Tofu Bun Cha packs a huge wholesome wallop to it. And if that’s not enough to convince you, the coconut-flakes-coated tofu steaks in it will surely do the trick (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3m9ekoT,",304,0,0
2020-11-29,"Here’s one for the Korean food lovers that like it spicy as well. This Korean BBQ Tofu will leave your flavor buds happy as this dish bursts with the variety of flavors popular with Korean dishes (link in bio). Mashisoyo!
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/37gUhPb,",364,0,0
2020-11-29,"Which one’s your favourite? Enhance your next K-drama watching experience with a Korean dish for total and complete immersion (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/379ckGY,",416,2,0
2020-11-29,"As simple as this Tauhu Goreng sounds, it packs a surprisingly complex flavour thanks to the mix of savoury deep-fried tofu, roasted peanuts, and a sweet yet spicy sauce made from gula melaka (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3l8G37R,",787,9,0
2020-11-28,"This Green Chicken Masala may not look as green as it sounds, but the aromatic dish certainly makes up for the copious amounts of herbaceous greens used while preparing this recipe. Tuck into this flavour-packed bowl of spicy curry (link in bio)!
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39k9SQq,",627,1,0
2020-11-28,"Think you mastered the baking basics? Put it to the test by signing up for Anna Olson’s baking quiz at our link in bio for a chance to win exclusive AFN merchandise. Good luck! 
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2IES7AD,",231,7,0
2020-11-27,"Give the traditional laksa a bold new twist with this Laksa Shirataki Fried Noodles recipe. Instead of being served in a bowl of curry like its conventional counterpart, this dish calls for a drier alternative by generously coating the konjac noodles in laksa sauce. And while it may be different, you’ll enjoy it as much as the original(link in bio)!
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/364ntcK,",423,3,0
2020-11-27,"Christmas is around the corner, but so is @lazada_sg's Black Friday sales! Grab these dinner party essentials as a present for your loved ones or even yourself - after all, you deserve a treat too (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3fyKXKd,",284,0,0
2020-11-26,"The tangy highlights of Kimchi Fried Rice paired with the mellow savouriness of tuna chunks? Now that’s a match made in heaven. But to make this marriage work, it’s crucial to find the right ingredients for it.

That’s why we embellish the dish with @sanmigueldelmartuna which adds so much to this recipe. It’s delicious chunks are made only from 100% pure tuna, no extenders and preservatives, packed with Omega-3 and protein in every can!

Learn how to whip up this perfect combination at our link in bio. 
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram #SanMiguelDelMarTuna #PureAuthenticTuna
https://bit.ly/3fCrFn9,",149,2,3042
2020-11-25,"As the traditional art of papercutting can become a time-intensive and solitary craft, Ray Tan shares some of the cuisines in Malacca, Malaysia he fuels himself and his trade on in this episode of Woks of Life.

Head to our link in bio to find out more.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39ewTo4,",358,0,0
2020-11-25,"Don’t be fooled by this dish’s appearance. While it may look like a handful of vegetables, the Luk Chup is a traditional Thai dessert made out of sweet mung bean marzipan that’s perfect for those with a sweet tooth (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/39eEvGQ,",247,1,0
2020-11-24,"We’re rolling out the green carpet for these trailblazers at the @foodmadegoodhk Awards - because their heartwarming efforts to keep the planet cool and sustainable are truly worthy of the prestige.

Read on to find out more about the nominees from the F&B industry and the seven awards their planet-friendly achievements are nominated for (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3pXI0rp,",235,5,0
2020-11-24,"Complete your teatime with this Traditional Vietnamese steamed layer cake, Bánh da Lợn! This sweet and creamy treat consisting of the vibrant green pandan layer and a creamy yet nutty mung bean one is an absolute delight (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2UXbW8x,",657,3,0
2020-11-23,"Tender beef that falls off the bone, the tangy combination of sweet and sour, a comfortable stew that’s easy to prepare - if this Asam Pedas Daging or Tamarind Chilli Beef Stew doesn’t sound like perfection, we don’t know what is (link in bio)!
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/373EJ19,",348,1,0
2020-11-23,"@ilisulaiman's Chicken Rice Porridge is a great way to warm yourself up for the day! Turn this quintessential Southeast Asian dish into a porridge, and you have a simple but effective way to start the day (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/36NB1Zl,",348,1,0
2020-11-22,"From a delicate bowl of pork noodle soup to the aromatic curry dishes, and even to a comfy cup of honey milk, Lim Chun Ping is here to share his favourite fare in Penang, Malaysia.

Catch this episode of Woks of Life at our link in bio so you won’t miss out on some of the must-eat food Penang has to offer.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2UF2C9h,",364,2,0
2020-11-22,"It's what's on the inside that counts? Well, cakes are no different! If you're looking to fill the insides of a cake with all the delicious goodies, Anna Olson is here to help with that.

And if you’re hungry to bake better cakes, head to our link in bio and sign up for more of Anna Olson’s Baking Masterclass.
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2IES7AD,",562,4,0
2020-11-21,"Fancy yourself a shellfish-lover? Well, leave your oyster forks and lemon slices to enjoy this Oyster Omelette (link in bio). Juicy mollusks wrapped in a crisp, eggy layer? Yes, please! 
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3lQjFRW,",434,2,0
2020-11-21,"Ditch the Caesar salad for this Kerabu Nangka, or Jackfruit Salad. You’ll be more than happy to swap out the leafy greens for this sweet yet zesty Malaysian bowl of jackfruit, pineapples, and lime (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3lR3L9J,",307,0,0
2020-11-20,"Take a bite out of this Braised Lion’s Head for a roaring good time - don’t worry, no actual lions were used in this recipe. Plus, this brothy giant meatball dish is perfect for introducing you to the wonders of Huaiyang cuisine (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/3lOWUh2,",329,0,0
2020-11-20,"This Indian Chicken Masala is a dish you’ll enjoy making as much as eating it! Trust us, the aroma wafting through the air as you make it alone will spur you on to complete this luscious curry dish (link in bio).
.
.
.
#AsianFoodNetwork #AFNRecipes #Food #FoodPorn #Yummy #Foodie #Delicious #Yum #Homemade #Foodstagram https://bit.ly/2UCQINh,",432,4,0
